message_id,match_id,champion_name,time,sent_to,message,association_to_offender,kills,deaths,assists,outcome,label,kda
1123,5018.txt,Jarvan IV,00:04:58,Team1,just when u are free,offender,2,1,4,Loss,0,6.0
1124,5018.txt,Riven,00:05:13,Team1,not worht it,ally,2,11,1,Loss,0,0.27
1125,5018.txt,Riven,00:05:14,Team1,minion wave,ally,2,11,1,Loss,0,0.27
1126,5018.txt,Blitzcrank,00:05:29,Team1,jinx no flash barrier,ally,1,7,6,Loss,0,1.0
1127,5018.txt,Riven,00:05:32,Team1,wow jax is retarded,ally,2,11,1,Loss,1,0.27
1128,5018.txt,Blitzcrank,00:05:50,All,Why oyu hate me,ally,1,7,6,Loss,0,1.0
1129,5018.txt,Jarvan IV,00:06:02,Team1,b mid,offender,2,1,4,Loss,0,6.0
1130,5018.txt,Leona,00:06:03,All,why u grab me? :/,enemy,1,2,9,Win,0,5.0
1131,5018.txt,Jarvan IV,00:06:19,Team1,noc 6,offender,2,1,4,Loss,0,6.0
1132,5018.txt,Jarvan IV,00:06:21,Team1,don't push top,offender,2,1,4,Loss,0,6.0
1133,5018.txt,Jarvan IV,00:06:23,Team1,or u die again,offender,2,1,4,Loss,0,6.0
1134,5018.txt,Nocturne,00:06:26,Team2,does he have ult?,enemy,7,1,8,Win,0,15.0
1135,5018.txt,Jayce,00:06:30,Team2,uyes,enemy,5,2,5,Win,0,5.0
1136,5018.txt,Jarvan IV,00:06:35,Team1,leona,offender,2,1,4,Loss,0,6.0
1137,5018.txt,Nocturne,00:06:51,Team2,wow,enemy,7,1,8,Win,0,15.0
1138,5018.txt,Nocturne,00:06:58,Team2,sorry...,enemy,7,1,8,Win,0,15.0
1139,5018.txt,Zed,00:07:02,Team1,noc no ult flash,ally,3,5,2,Loss,0,1.0
1140,5018.txt,Zed,00:07:05,Team1,jayce no flash ignite,ally,3,5,2,Loss,0,1.0
1141,5018.txt,Jarvan IV,00:07:08,Team1,gjgj,offender,2,1,4,Loss,0,6.0
1142,5018.txt,Jayce,00:07:21,Team2,i b,enemy,5,2,5,Win,0,5.0
1143,5018.txt,Jayce,00:07:24,Team2,then can i get blue?,enemy,5,2,5,Win,0,5.0
1144,5018.txt,Nocturne,00:08:11,Team2,nice jax :D,enemy,7,1,8,Win,0,15.0
1145,5018.txt,Blitzcrank,00:08:14,Team1,noc close,ally,1,7,6,Loss,0,1.0
1146,5018.txt,Leona,00:08:15,All,blABLA1 .d,enemy,1,2,9,Win,0,5.0
1147,5018.txt,Riven,00:08:18,Team1,fuck this ill just farm,ally,2,11,1,Loss,1,0.27
1148,5018.txt,Riven,00:08:27,Team1,--- no flash jax,ally,2,11,1,Loss,0,0.27
1149,5018.txt,Jarvan IV,00:08:33,Team1,ur done,offender,2,1,4,Loss,0,6.0
1150,5018.txt,Riven,00:08:34,Team1,u had to shove..,ally,2,11,1,Loss,0,0.27
1151,5018.txt,Jarvan IV,00:08:36,Team1,if u lose early,offender,2,1,4,Loss,0,6.0
1152,5018.txt,Jarvan IV,00:08:47,Team1,y,offender,2,1,4,Loss,0,6.0
1153,5018.txt,Jarvan IV,00:08:48,Team1,for denie,offender,2,1,4,Loss,0,6.0
1154,5018.txt,Nocturne,00:09:16,Team2,can you pink the lane bot?,enemy,7,1,8,Win,0,15.0
1155,5018.txt,Leona,00:09:25,Team2,y,enemy,1,2,9,Win,0,5.0
1156,5018.txt,Nocturne,00:09:34,Team2,who has flash,enemy,7,1,8,Win,0,15.0
1157,5018.txt,Jinx,00:09:46,Team2,omg,enemy,6,3,3,Win,0,3.0
1158,5018.txt,Jinx,00:09:49,Team2,this hook,enemy,6,3,3,Win,0,3.0
1159,5018.txt,Jinx,00:10:02,Team2,insane kook,enemy,6,3,3,Win,0,3.0
1160,5018.txt,Blitzcrank,00:10:06,Team1,that laser,ally,1,7,6,Loss,0,1.0
1161,5018.txt,Blitzcrank,00:10:09,Team1,do only i see it ?,ally,1,7,6,Loss,0,1.0
1162,5018.txt,Jinx,00:10:15,Team2,dunno why you engaged,enemy,6,3,3,Win,0,3.0
1163,5018.txt,Jinx,00:10:18,Team2,without noc,enemy,6,3,3,Win,0,3.0
1164,5018.txt,Blitzcrank,00:10:22,Team1,gj varus btw,ally,1,7,6,Loss,0,1.0
1165,5018.txt,Jinx,00:10:26,Team2,he was about to come,enemy,6,3,3,Win,0,3.0
1166,5018.txt,Varus,00:10:26,Team1,u 2,ally,5,6,2,Loss,0,1.17
1167,5018.txt,Blitzcrank,00:10:31,All,didnt they warn you jinx ?,ally,1,7,6,Loss,0,1.0
1168,5018.txt,Leona,00:10:32,Team2,sry,enemy,1,2,9,Win,0,5.0
1169,5018.txt,Jinx,00:10:37,All,?,enemy,6,3,3,Win,0,3.0
1170,5018.txt,Zed,00:10:38,Team1,wp j4,ally,3,5,2,Loss,0,1.0
1171,5018.txt,Jarvan IV,00:10:43,Team1,u too,offender,2,1,4,Loss,0,6.0
1172,5018.txt,Zed,00:11:18,Team1,re,ally,3,5,2,Loss,0,1.0
1173,5018.txt,Jarvan IV,00:11:42,Team1,let me aegis,offender,2,1,4,Loss,0,6.0
1174,5018.txt,Jarvan IV,00:12:51,Team1,riven u lost us the game :/,offender,2,1,4,Loss,0,6.0
1175,5018.txt,Jarvan IV,00:12:53,Team1,step it up,offender,2,1,4,Loss,0,6.0
1176,5018.txt,Riven,00:12:54,Team1,shut the fuck up,ally,2,11,1,Loss,1,0.27
1177,5018.txt,Jarvan IV,00:12:55,Team1,or we are done,offender,2,1,4,Loss,0,6.0
1178,5018.txt,Riven,00:12:55,Team1,u faggot,ally,2,11,1,Loss,1,0.27
1179,5018.txt,Riven,00:12:57,Team1,dont insult me again,ally,2,11,1,Loss,0,0.27
1180,5018.txt,Jinx,00:12:58,Team2,dont wanna kill it,enemy,6,3,3,Win,0,3.0
1181,5018.txt,Riven,00:12:58,Team1,im warnign u,ally,2,11,1,Loss,0,0.27
1182,5018.txt,Jarvan IV,00:13:03,Team1,u insult me,offender,2,1,4,Loss,0,6.0
1183,5018.txt,Blitzcrank,00:13:03,Team1,guys,ally,1,7,6,Loss,0,1.0
1184,5018.txt,Blitzcrank,00:13:08,Team1,just ignore each other,ally,1,7,6,Loss,0,1.0
1185,5018.txt,Jarvan IV,00:13:08,Team1,i'm just telling my feelings,offender,2,1,4,Loss,0,6.0
1186,5018.txt,Blitzcrank,00:13:11,Team1,and palyer your game,ally,1,7,6,Loss,0,1.0
1187,5018.txt,Riven,00:13:13,Team1,shut the fuck up,ally,2,11,1,Loss,1,0.27
1188,5018.txt,Blitzcrank,00:13:15,Team1,blaming wont hlep anybody,ally,1,7,6,Loss,0,1.0
1189,5018.txt,Riven,00:13:17,Team1,nobody cares and nobody asked for it,ally,2,11,1,Loss,0,0.27
1190,5018.txt,Leona,00:13:22,Team2,noc pls go for aegis,enemy,1,2,9,Win,0,5.0
1191,5018.txt,Leona,00:13:26,Team2,im ful ward supp,enemy,1,2,9,Win,0,5.0
1192,5018.txt,Nocturne,00:13:27,Team2,oh oke,enemy,7,1,8,Win,0,15.0
1193,5018.txt,Nocturne,00:13:31,Team2,im up for that,enemy,7,1,8,Win,0,15.0
1194,5018.txt,Nocturne,00:14:21,Team2,strong jax! :O,enemy,7,1,8,Win,0,15.0
1195,5018.txt,Jinx,00:14:39,Team2,zed bot,enemy,6,3,3,Win,0,3.0
1196,5018.txt,Riven,00:15:27,Team1,where the fuck is our mid laner,ally,2,11,1,Loss,1,0.27
1197,5018.txt,Riven,00:15:27,Team1,really,ally,2,11,1,Loss,0,0.27
1198,5018.txt,Riven,00:15:31,Team1,doesn't move his ass,ally,2,11,1,Loss,0,0.27
1199,5018.txt,Jax,00:15:31,Team2,no asisst on riven?,enemy,11,5,4,Win,0,3.0
1200,5018.txt,Jax,00:15:32,Team2,lol,enemy,11,5,4,Win,0,3.0
1201,5018.txt,Jarvan IV,00:15:42,Team1,riven please,offender,2,1,4,Loss,0,6.0
1202,5018.txt,Leona,00:15:44,Team2,warded,enemy,1,2,9,Win,0,5.0
1203,5018.txt,Jarvan IV,00:15:45,Team1,i don't insult,offender,2,1,4,Loss,0,6.0
1204,5018.txt,Nocturne,00:15:47,Team2,thats awkward..,enemy,7,1,8,Win,0,15.0
1205,5018.txt,Jarvan IV,00:15:48,Team1,jsut please stop cry,offender,2,1,4,Loss,0,6.0
1206,5018.txt,Nocturne,00:15:49,Team2,jax :(,enemy,7,1,8,Win,0,15.0
1207,5018.txt,Riven,00:15:52,All,ggwp report j4 for flaming,ally,2,11,1,Loss,0,0.27
1208,5018.txt,Jarvan IV,00:15:58,All,What da fuck,offender,2,1,4,Loss,1,6.0
1209,5018.txt,Jarvan IV,00:16:06,All,i don't flame just saying he lost lane,offender,2,1,4,Loss,0,6.0
1210,5018.txt,Riven,00:16:06,All,don't play dumb in allchat u pathetic shit,ally,2,11,1,Loss,1,0.27
1211,5018.txt,Jarvan IV,00:16:13,All,then he starts insult me,offender,2,1,4,Loss,0,6.0
1212,5018.txt,Riven,00:16:13,All,"""omfg riven sucks riven lost us the game omfgfomgfogmfogm""",ally,2,11,1,Loss,1,0.27
1213,5018.txt,Zed,00:16:15,All,2 games in a row this riven lost my game xD,ally,3,5,2,Loss,0,1.0
1214,5018.txt,Jinx,00:16:19,Team2,their adc,enemy,6,3,3,Win,0,3.0
1215,5018.txt,Jinx,00:16:20,Team2,is dc,enemy,6,3,3,Win,0,3.0
1216,5018.txt,Jarvan IV,00:16:20,All,xD,offender,2,1,4,Loss,0,6.0
1217,5018.txt,Zed,00:16:21,All,by flaming*,ally,3,5,2,Loss,0,1.0
1218,5018.txt,Blitzcrank,00:16:29,All,i want you guys back qq,ally,1,7,6,Loss,0,1.0
1219,5018.txt,Riven,00:16:30,Team1,said 1/2 zed who can't roam as mid gj,ally,2,11,1,Loss,0,0.27
1220,5018.txt,Riven,00:16:33,Team1,cheers mate,ally,2,11,1,Loss,0,0.27
1221,5018.txt,Leona,00:16:43,All,:*,enemy,1,2,9,Win,0,5.0
1222,5018.txt,Jarvan IV,00:16:49,Team1,trade again,offender,2,1,4,Loss,0,6.0
1223,5018.txt,Jarvan IV,00:16:52,Team1,it's going well,offender,2,1,4,Loss,0,6.0
1224,5018.txt,Blitzcrank,00:16:59,Team1,it would,ally,1,7,6,Loss,0,1.0
1225,5018.txt,Blitzcrank,00:17:02,Team1,we are 3 kills behind,ally,1,7,6,Loss,0,1.0
1226,5018.txt,Blitzcrank,00:17:06,Team1,and you guys act like its ---,ally,1,7,6,Loss,0,1.0
1227,5018.txt,Nocturne,00:17:06,Team2,whats d timer?,enemy,7,1,8,Win,0,15.0
1228,5018.txt,Blitzcrank,00:17:17,Team1,becouse you are childish and cant let go of a past game,ally,1,7,6,Loss,0,1.0
1229,5018.txt,Riven,00:17:24,Team1,wp zed,ally,2,11,1,Loss,0,0.27
1230,5018.txt,Riven,00:17:25,Team1,that q,ally,2,11,1,Loss,0,0.27
1231,5018.txt,Riven,00:17:27,Team1,very good zed player.,ally,2,11,1,Loss,0,0.27
1232,5018.txt,Leona,00:17:28,Team2,inc bot,enemy,1,2,9,Win,0,5.0
1233,5018.txt,Riven,00:17:29,Team1,zed open better lock him,ally,2,11,1,Loss,0,0.27
1234,5018.txt,Blitzcrank,00:17:32,Team1,again childish,ally,1,7,6,Loss,0,1.0
1235,5018.txt,Zed,00:17:47,Team1,I have this guy muted from last game just ingore him he wont stop,ally,3,5,2,Loss,0,1.0
1236,5018.txt,Jax,00:18:39,All,hi,enemy,11,5,4,Win,0,3.0
1237,5018.txt,Jinx,00:18:39,All,^^,enemy,6,3,3,Win,0,3.0
1238,5018.txt,Jarvan IV,00:19:22,Team1,take blue,offender,2,1,4,Loss,0,6.0
1239,5018.txt,Jarvan IV,00:20:38,Team1,report riven i expect a perma ban,offender,2,1,4,Loss,0,6.0
1240,5018.txt,Varus,00:20:54,All,Can you report riven for offensive/flaming,ally,5,6,2,Loss,0,1.17
1241,5018.txt,Riven,00:21:29,All,report varus for afking,ally,2,11,1,Loss,0,0.27
1242,5018.txt,Riven,00:21:33,All,ragequit early game,ally,2,11,1,Loss,0,0.27
1243,5018.txt,Riven,00:21:43,All,and j4 for flaming aswell as zed,ally,2,11,1,Loss,0,0.27
1244,5018.txt,Leona,00:21:55,All,RUUUUUN,enemy,1,2,9,Win,0,5.0
1245,5018.txt,Varus,00:21:59,Team1,riven!!,ally,5,6,2,Loss,0,1.17
1246,5018.txt,Jax,00:22:16,Team2,zed hates me,enemy,11,5,4,Win,0,3.0
1247,5018.txt,Nocturne,00:22:21,Team2,splitpush jinx,enemy,7,1,8,Win,0,15.0
1248,5018.txt,Nocturne,00:22:25,Team2,nah you were too deep jax :P,enemy,7,1,8,Win,0,15.0
1249,5018.txt,Jax,00:22:43,Team2,riven is easy,enemy,11,5,4,Win,0,3.0
1250,5018.txt,Jinx,00:23:05,Team2,omg,enemy,6,3,3,Win,0,3.0
1251,5018.txt,Jinx,00:23:35,Team2,k,enemy,6,3,3,Win,0,3.0
1252,5018.txt,Blitzcrank,00:23:35,Team1,gj mates,ally,1,7,6,Loss,0,1.0
1253,5018.txt,Jayce,00:23:36,Team2,dat silence,enemy,5,2,5,Win,0,5.0
1254,5018.txt,Jayce,00:23:38,Team2,couldnt flash,enemy,5,2,5,Win,0,5.0
1255,5018.txt,Nocturne,00:24:16,Team2,xD,enemy,7,1,8,Win,0,15.0
1256,5018.txt,Riven,00:24:17,Team1,nanana,ally,2,11,1,Loss,0,0.27
1257,5018.txt,Nocturne,00:24:19,Team2,im quite fed,enemy,7,1,8,Win,0,15.0
1258,5018.txt,Nocturne,00:24:21,Team2,slightly,enemy,7,1,8,Win,0,15.0
1259,5018.txt,Blitzcrank,00:24:21,All,im hungry :3,ally,1,7,6,Loss,0,1.0
1260,5018.txt,Jarvan IV,00:24:23,Team1,god riven strikes again,offender,2,1,4,Loss,0,6.0
1261,5018.txt,Nocturne,00:24:31,All,im fat :),enemy,7,1,8,Win,0,15.0
1262,5018.txt,Blitzcrank,00:24:35,All,:D,ally,1,7,6,Loss,0,1.0
1263,5018.txt,Riven,00:25:38,Team1,gj j4 throwing game,ally,2,11,1,Loss,0,0.27
1264,5018.txt,Riven,00:25:41,Team1,letting noct camp top,ally,2,11,1,Loss,0,0.27
1265,5018.txt,Blitzcrank,00:25:42,All,got your blue,ally,1,7,6,Loss,0,1.0
1266,5018.txt,Riven,00:25:44,Team1,what did u rly do this game,ally,2,11,1,Loss,0,0.27
1267,5018.txt,Zed,00:25:45,Team1,gonna wait 5 min after this game,ally,3,5,2,Loss,0,1.0
1268,5018.txt,Jarvan IV,00:25:51,Team1,same here,offender,2,1,4,Loss,0,6.0
1269,5018.txt,Zed,00:25:54,Team1,so i dont get matched with her again,ally,3,5,2,Loss,0,1.0
1270,5018.txt,Zed,00:25:54,Team1,xD,ally,3,5,2,Loss,0,1.0
1271,5018.txt,Jax,00:25:55,All,your blue actually,enemy,11,5,4,Win,0,3.0
1272,5018.txt,Riven,00:25:59,Team1,LOL,ally,2,11,1,Loss,0,0.27
1273,5018.txt,Zed,00:26:07,Team1,2 games was enough,ally,3,5,2,Loss,0,1.0
1274,5018.txt,Riven,00:26:07,Team1,zed,ally,2,11,1,Loss,0,0.27
1275,5018.txt,Riven,00:26:08,Team1,ure so bad,ally,2,11,1,Loss,0,0.27
1276,5018.txt,Blitzcrank,00:26:12,All,not nice,ally,1,7,6,Loss,0,1.0
1277,5018.txt,Nocturne,00:26:13,All,you got nothing.,enemy,7,1,8,Win,0,15.0
1278,5018.txt,Riven,00:26:17,Team1,this is why u haev --- ranked games,ally,2,11,1,Loss,0,0.27
1279,5018.txt,Riven,00:26:20,Team1,and aer still platin,ally,2,11,1,Loss,0,0.27
1280,5018.txt,Riven,00:26:21,Team1,because ure shit,ally,2,11,1,Loss,1,0.27
1281,5018.txt,Jax,00:26:31,All,he got swag,enemy,11,5,4,Win,0,3.0
1282,5018.txt,Blitzcrank,00:26:33,All,getting sad from the stuff going on im my team chat,ally,1,7,6,Loss,0,1.0
1283,5018.txt,Blitzcrank,00:26:35,All,so much hate,ally,1,7,6,Loss,0,1.0
1284,5018.txt,Nocturne,00:26:35,Team2,xD,enemy,7,1,8,Win,0,15.0
1285,5018.txt,Zed,00:26:38,Team1,did i ever say i was good? i justw ant to have fun,ally,3,5,2,Loss,0,1.0
1286,5018.txt,Zed,00:26:39,Team1,ffs,ally,3,5,2,Loss,0,1.0
1287,5018.txt,Blitzcrank,00:26:40,Team1,(ff,ally,1,7,6,Loss,0,1.0
1288,5018.txt,Riven,00:26:45,Team1,WASNT I MUTED? LOL,ally,2,11,1,Loss,0,0.27
1289,5018.txt,Riven,00:26:49,Team1,go play normals u trash,ally,2,11,1,Loss,0,0.27
1290,5018.txt,Riven,00:26:51,Team1,theres ur fun,ally,2,11,1,Loss,0,0.27
1291,5018.txt,Jinx,00:26:52,All,i only did 1 crit,enemy,6,3,3,Win,0,3.0
1292,5018.txt,Jinx,00:26:56,All,you almost killed me,enemy,6,3,3,Win,0,3.0
1293,5018.txt,Zed,00:26:56,Team1,want more proof to report you.,ally,3,5,2,Loss,0,1.0
1294,5018.txt,Riven,00:27:00,Team1,LOL,ally,2,11,1,Loss,0,0.27
1295,5018.txt,Riven,00:27:01,Team1,more proof,ally,2,11,1,Loss,0,0.27
1296,5018.txt,Riven,00:27:03,Team1,haha ure so fuckign embarassing,ally,2,11,1,Loss,1,0.27
1297,5018.txt,Riven,00:27:05,Team1,lie after lie,ally,2,11,1,Loss,0,0.27
1298,5018.txt,Zed,00:27:09,Team1,kthanks bye,ally,3,5,2,Loss,0,1.0
1299,5018.txt,Riven,00:27:09,Team1,show your true colors to tribunal please.,ally,2,11,1,Loss,0,0.27
1300,5018.txt,Nocturne,00:27:23,Team2,lets push top guys.,enemy,7,1,8,Win,0,15.0
1301,5018.txt,Nocturne,00:27:30,Team2,i wanna close this game fast.,enemy,7,1,8,Win,0,15.0
1302,5018.txt,Riven,00:27:50,All,Lolz,ally,2,11,1,Loss,0,0.27
1303,5018.txt,Nocturne,00:27:55,All,XDDDD,enemy,7,1,8,Win,0,15.0
1304,5018.txt,Zed,00:28:09,Team1,whenever i see people like this i always want to know what their parents did to this kid to make him so mad,ally,3,5,2,Loss,0,1.0
1305,5018.txt,Blitzcrank,00:28:28,All,lets be freinds,ally,1,7,6,Loss,0,1.0
1306,5018.txt,Nocturne,00:28:31,All,LOL,enemy,7,1,8,Win,0,15.0
1307,5018.txt,Blitzcrank,00:28:33,All,not so friendly,ally,1,7,6,Loss,0,1.0
1308,5018.txt,Nocturne,00:28:33,All,friends you said,enemy,7,1,8,Win,0,15.0
1309,5018.txt,Jax,00:28:34,All,i al,enemy,11,5,4,Win,0,3.0
1310,5018.txt,Blitzcrank,00:28:45,All,you are no good friends,ally,1,7,6,Loss,0,1.0
1311,5018.txt,Blitzcrank,00:28:49,All,i never loved you,ally,1,7,6,Loss,0,1.0
1312,5018.txt,Jax,00:28:50,All,i am D:,enemy,11,5,4,Win,0,3.0
1313,5018.txt,Blitzcrank,00:28:57,Team1,wp varus,ally,1,7,6,Loss,0,1.0
1314,5018.txt,Jayce,00:29:00,All,gg,enemy,5,2,5,Win,0,5.0
1315,5018.txt,Nocturne,00:29:01,All,gg,enemy,7,1,8,Win,0,15.0
1316,5018.txt,Zed,00:29:03,All,Gg report riven,ally,3,5,2,Loss,0,1.0
1317,5018.txt,Blitzcrank,00:29:03,Team1,i feel sorry for you,ally,1,7,6,Loss,0,1.0
1318,5018.txt,Jax,00:29:03,All,gg,enemy,11,5,4,Win,0,3.0
1319,5019.txt,Shyvana,00:00:29,All,"reporte troll jinx instandlog pls, ty ...",enemy,16,6,3,Win,0,3.17
1320,5019.txt,Jinx,00:00:35,Team1,nice skins:D,enemy,7,3,10,Win,0,5.67
1321,5019.txt,Lissandra,00:00:41,All,Ok,offender,3,6,13,Win,0,2.67
1322,5019.txt,Shyvana,00:00:41,All,same for oyur jinx,ally,16,6,3,Win,0,3.17
1323,5019.txt,Shyvana,00:00:47,All,our,ally,16,6,3,Win,0,3.17
1324,5019.txt,Jinx,00:00:51,All,lol that bronze shyva,enemy,7,3,10,Win,0,5.67
1325,5019.txt,Shyvana,00:00:52,All,ty lessandra bro,enemy,16,6,3,Win,0,3.17
1326,5019.txt,Shyvana,00:00:55,All,ye,enemy,16,6,3,Win,0,3.17
1327,5019.txt,Jinx,00:01:02,All,blitz afk,ally,7,3,10,Win,0,5.67
1328,5019.txt,Shyvana,00:01:06,All,this kid instalog,enemy,16,6,3,Win,0,3.17
1329,5019.txt,Nocturne,00:01:08,Team2,natsu ?,ally,12,5,7,Win,0,3.8
1330,5019.txt,Shyvana,00:01:12,All,i report both jinx lol,ally,16,6,3,Win,0,3.17
1331,5019.txt,Blitzcrank,00:01:12,Team2,wtf,ally,4,9,11,Win,1,1.67
1332,5019.txt,Udyr,00:01:13,Team1,check my high heels,enemy,6,4,6,Loss,0,3.0
1333,5019.txt,Jinx,00:01:13,All,hehehehehe we have bronze cry shyva,enemy,7,3,10,Win,0,5.67
1334,5019.txt,Shyvana,00:01:16,All,ou thats bad for bot lane,enemy,16,6,3,Win,0,3.17
1335,5019.txt,Lissandra,00:01:19,Team2,shyvapute sweatshirt noc,offender,3,6,13,Win,0,2.67
1336,5019.txt,Jinx,00:01:23,All,stfu chyva  stfu nigg a,enemy,7,3,10,Win,1,5.67
1337,5019.txt,Blitzcrank,00:01:25,All,lm not afk????,ally,4,9,11,Win,0,1.67
1338,5019.txt,Jinx,00:01:31,Team2,ah sorry,ally,7,3,10,Win,0,5.67
1339,5019.txt,Jinx,00:01:37,All,iwill report ur mother shyva both,enemy,7,3,10,Win,0,5.67
1340,5019.txt,Nocturne,00:01:39,Team2,0 gank top pour ce chien,ally,12,5,7,Win,0,3.8
1341,5019.txt,Shyvana,00:01:43,All,i said adc first and when jinx saw that and she instalocked,ally,16,6,3,Win,0,3.17
1342,5019.txt,Lissandra,00:01:44,Team2,maigre*,offender,3,6,13,Win,0,2.67
1343,5019.txt,Blitzcrank,00:01:53,Team2,lm not goig for supp.... l will take kills,ally,4,9,11,Win,0,1.67
1344,5019.txt,Shyvana,00:02:00,All,and that jinx said only,ally,16,6,3,Win,0,3.17
1345,5019.txt,Udyr,00:02:02,Team1,ty,enemy,6,4,6,Loss,0,3.0
1346,5019.txt,Jinx,00:02:05,Team1,np,enemy,7,3,10,Win,0,5.67
1347,5019.txt,Shyvana,00:02:14,All,french insult,ally,16,6,3,Win,0,3.17
1348,5019.txt,Jinx,00:02:24,Team2,tg fdp,ally,7,3,10,Win,0,5.67
1349,5019.txt,Shyvana,00:02:34,All,like tg fdp,ally,16,6,3,Win,0,3.17
1350,5019.txt,Shyvana,00:03:28,All,laged shyv lol,ally,16,6,3,Win,0,3.17
1351,5019.txt,Jinx,00:04:04,Team2,gg blitze,ally,7,3,10,Win,0,5.67
1352,5019.txt,Udyr,00:04:14,Team1,gj,enemy,6,4,6,Loss,0,3.0
1353,5019.txt,Shyvana,00:04:43,Team2,gg,ally,16,6,3,Win,0,3.17
1354,5019.txt,Shyvana,00:04:54,All,wow a nocturn on jungler top lane gg -.-,enemy,16,6,3,Win,0,3.17
1355,5019.txt,Tristana,00:04:56,Team1,"jungler is good, be carefull",enemy,8,8,7,Loss,0,1.88
1356,5019.txt,Jinx,00:06:01,Team2,letm yu farm pls blitz,ally,7,3,10,Win,0,5.67
1357,5019.txt,Blitzcrank,00:06:26,Team2,no,ally,4,9,11,Win,0,1.67
1358,5019.txt,Blitzcrank,00:06:30,Team2,you have 3 kills,ally,4,9,11,Win,0,1.67
1359,5019.txt,Jinx,00:06:38,Team2,and ? im adc,ally,7,3,10,Win,0,5.67
1360,5019.txt,Shyvana,00:06:44,All,op minios,ally,16,6,3,Win,0,3.17
1361,5019.txt,Blitzcrank,00:06:53,Team2,......,ally,4,9,11,Win,0,1.67
1362,5019.txt,Jinx,00:06:59,Team2,let my farm,ally,7,3,10,Win,0,5.67
1363,5019.txt,Blitzcrank,00:07:04,Team2,and wot,ally,4,9,11,Win,0,1.67
1364,5019.txt,Udyr,00:07:07,Team1,gj jinx,enemy,6,4,6,Loss,0,3.0
1365,5019.txt,Jinx,00:07:09,Team1,ty,enemy,7,3,10,Win,0,5.67
1366,5019.txt,Jinx,00:07:18,Team1,nice gank,enemy,7,3,10,Win,0,5.67
1367,5019.txt,Shyvana,00:07:38,Team1,need help udyr,enemy,16,6,3,Win,0,3.17
1368,5019.txt,Udyr,00:07:54,Team1,im coming after jungle clear,enemy,6,4,6,Loss,0,3.0
1369,5019.txt,Udyr,00:08:40,Team1,gj,enemy,6,4,6,Loss,0,3.0
1370,5019.txt,Tristana,00:08:44,Team1,fuck,enemy,8,8,7,Loss,1,1.88
1371,5019.txt,Jinx,00:08:49,Team2,stop omg !,ally,7,3,10,Win,0,5.67
1372,5019.txt,Tristana,00:08:52,Team1,u are always late,enemy,8,8,7,Loss,0,1.88
1373,5019.txt,Tristana,00:08:58,Team1,counter noc,enemy,8,8,7,Loss,0,1.88
1374,5019.txt,Shyvana,00:09:01,Team1,gg udyr u suckingnnoob help u retar domg,enemy,16,6,3,Win,1,3.17
1375,5019.txt,Blitzcrank,00:09:03,Team2,you have 3 kils,ally,4,9,11,Win,0,1.67
1376,5019.txt,Udyr,00:09:06,Team1,??,enemy,6,4,6,Loss,0,3.0
1377,5019.txt,Jinx,00:09:10,Team2,i'm adc shut up noob,ally,7,3,10,Win,1,5.67
1378,5019.txt,Shyvana,00:09:11,Team1,i said she is too trong,enemy,16,6,3,Win,0,3.17
1379,5019.txt,Shyvana,00:09:15,Team1,strong *,enemy,16,6,3,Win,0,3.17
1380,5019.txt,Tristana,00:09:18,Team1,stfu u lose 1v1 top jungler was mid,enemy,8,8,7,Loss,1,1.88
1381,5019.txt,Jinx,00:09:19,Team2,stupid man,ally,7,3,10,Win,1,5.67
1382,5019.txt,Shyvana,00:09:20,Team1,ok i leav top than,enemy,16,6,3,Win,0,3.17
1383,5019.txt,Shyvana,00:09:25,Team1,just ignore more my lane,enemy,16,6,3,Win,0,3.17
1384,5019.txt,Udyr,00:09:27,Team1,shut up?,enemy,6,4,6,Loss,0,3.0
1385,5019.txt,Blitzcrank,00:09:32,Team2,lol,ally,4,9,11,Win,0,1.67
1386,5019.txt,Blitzcrank,00:09:36,Team2,lm the noob,ally,4,9,11,Win,1,1.67
1387,5019.txt,Shyvana,00:09:51,All,report my jungler om gthat noob ignore my lane and flame me ?,enemy,16,6,3,Win,0,3.17
1388,5019.txt,Jinx,00:10:00,All,repport blitz,ally,7,3,10,Win,0,5.67
1389,5019.txt,Udyr,00:10:01,All,you are flaming all of us because you lose,enemy,6,4,6,Loss,0,3.0
1390,5019.txt,Udyr,00:10:05,All,I ganked once alrdy shut up,enemy,6,4,6,Loss,0,3.0
1391,5019.txt,Shyvana,00:10:05,Team1,u can foght alone,enemy,16,6,3,Win,0,3.17
1392,5019.txt,Udyr,00:10:35,Team1,u're lvl 6 stop falme & farm,enemy,6,4,6,Loss,0,3.0
1393,5019.txt,Shyvana,00:10:40,Team2,no need,ally,16,6,3,Win,0,3.17
1394,5019.txt,Shyvana,00:10:46,Team2,no need gank,ally,16,6,3,Win,0,3.17
1395,5019.txt,Udyr,00:10:47,Team1,i have to clear my jung to level,enemy,6,4,6,Loss,0,3.0
1396,5019.txt,Udyr,00:10:49,Team1,thats what i did,enemy,6,4,6,Loss,0,3.0
1397,5019.txt,Udyr,00:10:53,Team1,u got dived ye that happens,enemy,6,4,6,Loss,0,3.0
1398,5019.txt,Udyr,00:10:55,Team1,u don't have to flame for that,enemy,6,4,6,Loss,0,3.0
